timestamp,container,cpu_perc,mem_usage,net_io,block_io,pg_connections,redis_clients
2026-09-05T14:24:02.224467+00:00,dnk_postgres,0.00%,67.94MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:02.224467+00:00,dnk_pgvector,0.00%,45.79MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:02.224470+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:02.224470+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:02.224470+00:00,dnk_frontend,0.00%,133.6MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:02.224470+00:00,dnk_backend,0.54%,302.2MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:02.224470+00:00,dnk_redis,1.08%,39.39MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:02.224470+00:00,dnk_postgres,0.00%,67.94MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:02.224470+00:00,dnk_pgvector,0.00%,45.79MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:09.552642+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:24:09.552642+00:00,gracious_bhaskara,0.00%,38.48MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:24:09.552642+00:00,dnk_frontend,0.00%,133.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:24:09.552642+00:00,dnk_backend,0.34%,301.9MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:24:09.552642+00:00,dnk_redis,1.13%,39.2MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:24:09.552642+00:00,dnk_postgres,0.00%,67.94MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:24:09.552642+00:00,dnk_pgvector,0.59%,45.94MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:24:09.547155+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:24:09.547155+00:00,gracious_bhaskara,0.00%,38.48MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:24:09.547155+00:00,dnk_frontend,0.00%,133.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:24:09.547155+00:00,dnk_backend,0.34%,301.9MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:24:09.547155+00:00,dnk_redis,1.13%,39.2MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:24:09.547155+00:00,dnk_postgres,0.00%,67.94MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:24:09.547155+00:00,dnk_pgvector,0.59%,45.94MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:24:17.062709+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:24:17.062709+00:00,gracious_bhaskara,0.00%,38.48MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:24:17.062709+00:00,dnk_frontend,0.00%,133.1MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:24:17.062709+00:00,dnk_backend,0.42%,301.8MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:24:17.062709+00:00,dnk_redis,1.34%,39.59MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:24:17.062709+00:00,dnk_postgres,0.00%,68.46MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:24:17.062709+00:00,dnk_pgvector,0.00%,45.76MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:24:17.057742+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,8,3
2026-09-05T14:24:17.057742+00:00,gracious_bhaskara,0.00%,38.48MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,3
2026-09-05T14:24:17.057742+00:00,dnk_frontend,0.00%,133.1MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,8,3
2026-09-05T14:24:17.057742+00:00,dnk_backend,0.42%,301.8MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,8,3
2026-09-05T14:24:17.057742+00:00,dnk_redis,1.34%,39.59MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,8,3
2026-09-05T14:24:17.057742+00:00,dnk_postgres,0.00%,68.46MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,8,3
2026-09-05T14:24:17.057742+00:00,dnk_pgvector,0.00%,45.76MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,8,3
2026-09-05T14:24:24.498458+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:24.498458+00:00,gracious_bhaskara,0.00%,38.48MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:24.498458+00:00,dnk_frontend,0.00%,133.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:24.498458+00:00,dnk_backend,0.31%,301.7MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:24.498458+00:00,dnk_redis,0.99%,39.81MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:24.498458+00:00,dnk_postgres,0.00%,68.26MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:24.498458+00:00,dnk_pgvector,0.00%,45.5MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:24.500424+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:24.500424+00:00,gracious_bhaskara,0.00%,38.48MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:24.500424+00:00,dnk_frontend,0.00%,133.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:24.500424+00:00,dnk_backend,0.31%,301.7MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:24.500424+00:00,dnk_redis,0.99%,39.81MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:24.500424+00:00,dnk_postgres,0.00%,68.26MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:24.500424+00:00,dnk_pgvector,0.00%,45.5MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:31.948910+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:31.948910+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:31.948910+00:00,dnk_frontend,0.00%,133.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:31.948910+00:00,dnk_backend,0.69%,302.1MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:31.948910+00:00,dnk_redis,1.01%,39.34MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:31.948910+00:00,dnk_postgres,0.00%,67.61MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:31.948910+00:00,dnk_pgvector,0.00%,45.22MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:31.948899+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:31.948899+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:31.948899+00:00,dnk_frontend,0.00%,133.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:31.948899+00:00,dnk_backend,0.69%,302.1MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:31.948899+00:00,dnk_redis,1.01%,39.34MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:31.948899+00:00,dnk_postgres,0.00%,67.61MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:31.948899+00:00,dnk_pgvector,0.00%,45.22MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:39.493748+00:00,cranky_kowalevski,0.12%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:39.493748+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:39.493748+00:00,dnk_frontend,0.00%,133.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:39.493748+00:00,dnk_backend,0.30%,302.1MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:39.493748+00:00,dnk_redis,1.05%,39.52MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:39.493748+00:00,dnk_postgres,0.00%,68.16MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:39.493748+00:00,dnk_pgvector,0.00%,45.61MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:39.491248+00:00,cranky_kowalevski,0.12%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:39.491248+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:39.491248+00:00,dnk_frontend,0.00%,133.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:39.491248+00:00,dnk_backend,0.30%,302.1MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:39.491248+00:00,dnk_redis,1.05%,39.52MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:39.491248+00:00,dnk_postgres,0.00%,68.16MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:39.491248+00:00,dnk_pgvector,0.00%,45.61MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:46.958166+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:46.958166+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:46.958166+00:00,dnk_frontend,0.00%,133.8MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:46.958166+00:00,dnk_backend,0.27%,301.7MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:46.958166+00:00,dnk_redis,4.56%,39.32MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:46.958166+00:00,dnk_postgres,0.10%,67.53MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:46.958166+00:00,dnk_pgvector,0.00%,45.58MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:46.958171+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:46.958171+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:46.958171+00:00,dnk_frontend,0.00%,133.8MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:46.958171+00:00,dnk_backend,0.27%,301.7MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:46.958171+00:00,dnk_redis,4.56%,39.32MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:46.958171+00:00,dnk_postgres,0.10%,67.53MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:46.958171+00:00,dnk_pgvector,0.00%,45.58MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:54.367656+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:54.367656+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:54.367656+00:00,dnk_frontend,0.00%,133.8MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:54.367656+00:00,dnk_backend,0.41%,301.7MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:54.367656+00:00,dnk_redis,0.95%,39.21MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:54.367656+00:00,dnk_postgres,0.00%,68.01MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:54.367656+00:00,dnk_pgvector,0.20%,45.44MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:24:54.366260+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:24:54.366260+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:24:54.366260+00:00,dnk_frontend,0.00%,133.8MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:24:54.366260+00:00,dnk_backend,0.41%,301.7MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:24:54.366260+00:00,dnk_redis,0.95%,39.21MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:24:54.366260+00:00,dnk_postgres,0.00%,68.01MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:24:54.366260+00:00,dnk_pgvector,0.20%,45.44MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:25:01.829190+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:25:01.829190+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:25:01.829190+00:00,dnk_frontend,0.00%,133.8MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:25:01.829190+00:00,dnk_backend,0.51%,301.6MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:25:01.829190+00:00,dnk_redis,0.97%,39.21MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:25:01.829190+00:00,dnk_postgres,0.03%,68.28MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:25:01.829190+00:00,dnk_pgvector,0.00%,45.41MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:25:01.829035+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:25:01.829035+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:25:01.829035+00:00,dnk_frontend,0.00%,133.8MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:25:01.829035+00:00,dnk_backend,0.51%,301.6MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:25:01.829035+00:00,dnk_redis,0.97%,39.21MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:25:01.829035+00:00,dnk_postgres,0.03%,68.28MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:25:01.829035+00:00,dnk_pgvector,0.00%,45.41MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:25:09.331760+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:25:09.331760+00:00,gracious_bhaskara,0.02%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:25:09.331760+00:00,dnk_frontend,0.15%,134.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:25:09.331760+00:00,dnk_backend,0.31%,301.6MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:25:09.331760+00:00,dnk_redis,0.81%,39.34MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:25:09.331760+00:00,dnk_postgres,6.98%,68.23MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:25:09.331760+00:00,dnk_pgvector,6.98%,45.88MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:25:09.331744+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:25:09.331744+00:00,gracious_bhaskara,0.02%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:25:09.331744+00:00,dnk_frontend,0.15%,134.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:25:09.331744+00:00,dnk_backend,0.31%,301.6MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:25:09.331744+00:00,dnk_redis,0.81%,39.34MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:25:09.331744+00:00,dnk_postgres,6.98%,68.23MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:25:09.331744+00:00,dnk_pgvector,6.98%,45.88MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:25:16.704437+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:25:16.704437+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:25:16.704437+00:00,dnk_frontend,0.00%,134.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:25:16.704437+00:00,dnk_backend,0.51%,302MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:25:16.704437+00:00,dnk_redis,0.97%,39.39MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:25:16.704437+00:00,dnk_postgres,0.03%,67.93MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:25:16.704437+00:00,dnk_pgvector,0.00%,45.58MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:25:16.704917+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:25:16.704917+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:25:16.704917+00:00,dnk_frontend,0.00%,134.3MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:25:16.704917+00:00,dnk_backend,0.51%,302MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:25:16.704917+00:00,dnk_redis,0.97%,39.39MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:25:16.704917+00:00,dnk_postgres,0.03%,67.93MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:25:16.704917+00:00,dnk_pgvector,0.00%,45.58MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:25:24.058101+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:25:24.058101+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:25:24.058101+00:00,dnk_frontend,0.17%,133.8MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:25:24.058101+00:00,dnk_backend,0.42%,302MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:25:24.058101+00:00,dnk_redis,0.92%,39.43MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:25:24.058101+00:00,dnk_postgres,0.00%,68.45MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:25:24.058101+00:00,dnk_pgvector,0.50%,45.72MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:25:24.057771+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:25:24.057771+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:25:24.057771+00:00,dnk_frontend,0.17%,133.8MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:25:24.057771+00:00,dnk_backend,0.42%,302MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:25:24.057771+00:00,dnk_redis,0.92%,39.43MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:25:24.057771+00:00,dnk_postgres,0.00%,68.45MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:25:24.057771+00:00,dnk_pgvector,0.50%,45.72MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:25:31.527489+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:25:31.527489+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:25:31.527489+00:00,dnk_frontend,0.00%,133.7MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:25:31.527489+00:00,dnk_backend,0.29%,302.4MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:25:31.527489+00:00,dnk_redis,1.04%,39.36MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:25:31.527489+00:00,dnk_postgres,4.75%,68.26MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:25:31.527489+00:00,dnk_pgvector,0.00%,45.77MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:25:31.535455+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:25:31.535455+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:25:31.535455+00:00,dnk_frontend,0.00%,133.7MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:25:31.535455+00:00,dnk_backend,0.29%,302.4MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:25:31.535455+00:00,dnk_redis,1.04%,39.36MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:25:31.535455+00:00,dnk_postgres,4.75%,68.26MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:25:31.535455+00:00,dnk_pgvector,0.00%,45.77MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:25:38.960398+00:00,cranky_kowalevski,2.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T14:25:38.960398+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T14:25:38.960398+00:00,dnk_frontend,0.00%,133.7MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,3
2026-09-05T14:25:38.960398+00:00,dnk_backend,0.30%,302.4MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,3
2026-09-05T14:25:38.960398+00:00,dnk_redis,1.00%,39.52MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,3
2026-09-05T14:25:38.960398+00:00,dnk_postgres,0.07%,68.35MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,3
2026-09-05T14:25:38.960398+00:00,dnk_pgvector,0.04%,45.57MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,3
2026-09-05T14:25:38.963438+00:00,cranky_kowalevski,2.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T14:25:38.963438+00:00,gracious_bhaskara,0.00%,38.23MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T14:25:38.963438+00:00,dnk_frontend,0.00%,133.7MiB / 3.825GiB,2.61kB / 126B,106MB / 0B,9,2
2026-09-05T14:25:38.963438+00:00,dnk_backend,0.30%,302.4MiB / 3.825GiB,6.81MB / 9.22MB,157MB / 307kB,9,2
2026-09-05T14:25:38.963438+00:00,dnk_redis,1.00%,39.52MiB / 3.825GiB,1.49MB / 834kB,31.2MB / 0B,9,2
2026-09-05T14:25:38.963438+00:00,dnk_postgres,0.07%,68.35MiB / 3.825GiB,4.47MB / 2.79MB,40.5MB / 77.6MB,9,2
2026-09-05T14:25:38.963438+00:00,dnk_pgvector,0.04%,45.57MiB / 3.825GiB,2.53kB / 126B,28.2MB / 307kB,9,2
2026-09-05T14:25:46.451330+00:00,cranky_kowalevski,0.00%,16.52MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
